age,fnlwgt,education-num,hours-per-week,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,race_Asian-Pac-Islander,race_Black,race_Other,race_White,sex_Male,income
0.136986301369863,0.1223149644802434,0.9333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0273972602739726,0.252205213186455,0.5333333333333333,0.19387755102040813,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.1643835616438356,0.30230301136903875,0.13333333333333336,0.24489795918367346,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.2328767123287671,0.04615802556335828,0.6,0.7244897959183673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2054794520547945,0.1000067915404572,0.7333333333333334,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.4383561643835617,0.15523695684655195,0.4,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2191780821917808,0.0483292810475272,0.4,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.7808219178082192,0.011940207277814753,0.2,0.01020408163265306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.6164383561643836,0.11764170549163963,0.8,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.30136986301369856,0.038369486967033864,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.35616438356164376,0.14147050433979436,0.5333333333333333,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0684931506849315,0.026385813830292988,0.6,0.6020408163265305,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0958904109589041,0.028711237282840495,0.5333333333333333,0.44897959183673464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.8082191780821917,0.010822998872604286,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1095890410958904,0.12844704635905516,0.6,0.39795918367346933,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0273972602739726,0.019111394846579102,0.6,0.2755102040816326,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1917808219178082,0.12032979720460196,0.7333333333333334,0.4081632653061224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4931506849315069,0.12787859442278698,0.4,0.39795918367346933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6027397260273972,0.05460806020021461,0.5333333333333333,0.020408163265306124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.41095890410958896,0.4431724643783703,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.27397260273972607,0.11059684057537932,0.5333333333333333,0.44897959183673464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4520547945205479,0.2572166908898277,0.8,0.2959183673469387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.136986301369863,0.16097988345716577,0.6,0.43877551020408156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.5616438356164384,0.0671574686570408,0.5333333333333333,0.39795918367346933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.35616438356164376,0.21913652354627078,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.30136986301369856,0.23088724684532946,0.7333333333333334,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2602739726027397,0.10969628231075373,0.6,0.346938775510204,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5342465753424657,0.09723040980155119,0.8,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1232876712328767,0.04170277502343082,0.5333333333333333,0.5510204081632653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0821917808219178,0.14622797843006752,0.8,0.37755102040816324,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41095890410958896,0.10145950204425368,0.4,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0.6986301369863013,0.04321321362111354,0.4666666666666667,0.2959183673469387,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.41095890410958896,0.156386764645957,0.6,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0.3835616438356165,0.2307826571222885,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1232876712328767,0.10013922657937274,0.6,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0410958904109589,0.08078197796824275,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.3972602739726027,0.11437633283981473,0.6,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.27397260273972607,0.12064288721967917,0.7333333333333334,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.27397260273972607,0.2695589573627091,0.6,0.44897959183673464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.35616438356164376,0.0672138384428356,0.6,0.4183673469387755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5753424657534245,0.19159614783825268,0.8666666666666667,0.39795918367346933,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.30136986301369856,0.1089587210171011,0.5333333333333333,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2054794520547945,0.0211339155947352,0.6,0.5408163265306122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.6301369863013697,0.06769671696934298,0.6,0.1530612244897959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3835616438356165,0.1599978267070537,0.8,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.5753424657534245,0.06910188668993901,0.8,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2602739726027397,0.23400456391518726,0.4666666666666667,0.346938775510204,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.1232876712328767,0.1136550712432594,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.2328767123287671,0.005135762893739558,0.5333333333333333,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.32876712328767127,0.14900911424729357,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1232876712328767,0.13423955121500658,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0.4931506849315069,0.1257840833457845,0.5333333333333333,0.39795918367346933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2191780821917808,0.16989310115320358,0.5333333333333333,0.346938775510204,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.3972602739726027,0.18388231618695752,0.8,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.8493150684931505,0.08981676423846457,0.5333333333333333,0.2959183673469387,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.1917808219178082,0.0483292810475272,0.5333333333333333,0.39795918367346933,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0958904109589041,0.13797557762051588,0.5333333333333333,0.39795918367346933,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0.547945205479452,0.17384102362097772,0.5333333333333333,0.6224489795918366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3150684931506849,0.11459366213444534,0.5333333333333333,0.4693877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.32876712328767127,0.08668111000937233,0.6666666666666666,0.846938775510204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0410958904109589,0.12461458007905354,0.6,0.2551020408163265,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.3835616438356165,0.07668260414827291,0.4,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.136986301369863,0.03149169394602084,0.6666666666666666,0.39795918367346933,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.2602739726027397,0.16302549544287637,0.13333333333333336,0.39795918367346933,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.1780821917808219,0.07078347210714335,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2602739726027397,0.10506716833512178,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.1095890410958904,0.2457709077572975,0.5333333333333333,0.39795918367346933,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.1780821917808219,0.05743334103041252,0.6,0.24489795918367346,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1917808219178082,0.12530595889759716,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.4383561643835617,0.11809605954822675,0.5333333333333333,0.44897959183673464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1232876712328767,0.1584758424905937,0.4,0.19387755102040813,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0.1095890410958904,0.10013922657937274,0.8,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.1643835616438356,0.07984882030942259,0.6666666666666666,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0958904109589041,0.11581410195460534,0.6,0.520408163265306,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32876712328767127,0.2051296505073281,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2465753424657534,0.0615931595604515,0.8666666666666667,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
0.547945205479452,0.02083237119843523,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.0547945205479452,0.16576180709308486,0.4,0.39795918367346933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1643835616438356,0.08420966843699489,0.33333333333333337,0.31632653061224486,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2602739726027397,0.18495470042515044,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0410958904109589,0.11767634234797136,0.6,0.24489795918367346,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.46575342465753417,0.08595509433449695,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.30136986301369856,0.014399424077369228,0.4,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2602739726027397,0.04891335352684696,0.8,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3150684931506849,0.14370627945830675,0.9333333333333333,0.7040816326530611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.6027397260273972,0.0932940329525543,0.5333333333333333,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2876712328767123,0.2285040952988957,0.9333333333333333,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0410958904109589,0.15155797938088317,0.6,0.346938775510204,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.0547945205479452,0.015091482049958574,0.5333333333333333,0.346938775510204,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.3150684931506849,0.22729859686774154,0.5333333333333333,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3972602739726027,0.12219543336819658,0.33333333333333337,0.44897959183673464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0547945205479452,0.19939215712908004,0.6,0.5408163265306122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2465753424657534,0.3060302087719537,0.33333333333333337,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.30136986301369856,0.05244631287268578,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2876712328767123,0.12759131226144715,0.5333333333333333,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1780821917808219,0.11352806943670964,0.5333333333333333,0.39795918367346933,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.1506849315068493,0.1335760177123375,0.26666666666666666,0.39795918367346933,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0.2054794520547945,0.01891919425164016,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.3972602739726027,0.030675350783064617,0.6666666666666666,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.3150684931506849,0.21412912076717242,0.6666666666666666,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.41095890410958896,0.09439018758234743,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.3698630136986301,0.17181306964045587,0.33333333333333337,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2876712328767123,0.1300926366118363,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.46575342465753417,0.10303649773841703,0.5333333333333333,0.19387755102040813,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
0.3972602739726027,0.010863748115347524,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.46575342465753417,0.19078184213743363,1.0,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.3835616438356165,0.13742138791920783,1.0,0.39795918367346933,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
0.0410958904109589,0.24216392062047512,0.6,0.19387755102040813,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3698630136986301,0.23166691568981676,0.8,0.44897959183673464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2191780821917808,0.1015063636734084,0.6666666666666666,0.44897959183673464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0136986301369863,0.05818856032925389,0.5333333333333333,0.2959183673469387,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.6027397260273972,0.09797272517352386,0.9333333333333333,0.39795918367346933,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
0.4520547945205479,0.12619904646771982,0.8,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41095890410958896,0.02926610613819426,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0.2328767123287671,0.1096460249113704,0.8,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.4931506849315069,0.2460595482267288,0.5333333333333333,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.30136986301369856,0.1100535173388028,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5616438356164384,0.04472636883497915,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.6712328767123288,0.12091590714605888,0.5333333333333333,0.173469387755102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.1232876712328767,0.0129480718816642,0.4,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.32876712328767127,0.1571032721641923,0.13333333333333336,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.41095890410958896,0.08311894703956751,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1917808219178082,0.1254655600983415,0.6666666666666666,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4794520547945205,0.07157536572445362,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1643835616438356,0.10698713682237405,0.7333333333333334,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.35616438356164376,0.3982022792409775,0.26666666666666666,0.5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.3424657534246575,0.07509813775960664,0.8666666666666667,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2465753424657534,0.10455576533869412,0.6,0.2959183673469387,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32876712328767127,0.1192159845696201,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2328767123287671,0.22320737289632034,0.8,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.4794520547945205,0.12394968826829303,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.6027397260273972,0.14876054386655982,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.30136986301369856,0.1992040314584154,0.5333333333333333,0.39795918367346933,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
0.0273972602739726,0.008926800776952229,0.6,0.24489795918367346,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3972602739726027,0.12258323032830307,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.30136986301369856,0.2269685280015213,0.6,0.44897959183673464,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.0684931506849315,0.2234980508278888,0.6,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.1780821917808219,0.19242267831189472,0.5333333333333333,0.39795918367346933,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.3150684931506849,0.1063901604161856,0.6666666666666666,0.31632653061224486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.35616438356164376,0.14009114247293572,0.8,0.39795918367346933,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.27397260273972607,0.22025848602980128,0.13333333333333336,0.3571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0821917808219178,0.20097526520965486,0.7333333333333334,0.19387755102040813,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.30136986301369856,0.23423208052050368,0.7333333333333334,0.5918367346938775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.5068493150684932,0.30219095095149484,0.8666666666666667,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3972602739726027,0.1850789856155173,0.6,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0410958904109589,0.11351244889365807,0.6,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4520547945205479,0.23846456853343476,0.8,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.0,0.0861832900938591,0.33333333333333337,0.14285714285714282,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2602739726027397,0.1298522160796512,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.27397260273972607,0.06809809701036389,0.5333333333333333,0.44897959183673464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.4931506849315069,0.05921612040042923,0.5333333333333333,0.37755102040816324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4520547945205479,0.05528653509188955,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2876712328767123,0.1414677877236115,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.6301369863013697,0.12384577769929775,0.5333333333333333,0.31632653061224486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.4931506849315069,0.09677945151519268,0.5333333333333333,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.3150684931506849,0.101752896592005,0.8,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0821917808219178,0.1373636598253216,0.6,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.0410958904109589,0.10162657393950096,0.5333333333333333,0.42857142857142855,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.3972602739726027,0.13287988481547386,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.1506849315068493,0.1677958734600182,0.33333333333333337,0.39795918367346933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.5753424657534245,0.13318889990627675,0.8666666666666667,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.32876712328767127,0.07070401108379402,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2191780821917808,0.15450482878526509,0.0,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5342465753424657,0.11006777957376293,0.4666666666666667,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.4520547945205479,0.02178929924885563,0.5333333333333333,0.5510204081632653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1917808219178082,0.11987951807228917,0.8,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.32876712328767127,0.02569715162793225,0.6666666666666666,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0.2876712328767123,0.06731299493351083,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.1095890410958904,0.0949117778894609,0.7333333333333334,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0136986301369863,0.08606104236562938,0.5333333333333333,0.11224489795918367,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4383561643835617,0.16096222545197703,0.8,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.30136986301369856,0.16669224813572214,0.6,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.0684931506849315,0.06851985167275641,0.6,0.19387755102040813,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0547945205479452,0.09431615979136387,0.6,0.24489795918367346,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2465753424657534,0.3076846280273292,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0547945205479452,0.2339597397481697,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2876712328767123,0.2393997636543921,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.5205479452054793,0.12639056790861303,0.2,0.19387755102040813,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.1917808219178082,0.2153026989581777,0.5333333333333333,0.5510204081632653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.0,0.16474511348664106,0.4,0.19387755102040813,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.1917808219178082,0.1298562910039255,0.8,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1095890410958904,0.1429721139348827,0.8,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.30136986301369856,0.05716235856616998,0.8666666666666667,0.5510204081632653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.4520547945205479,0.1071467380231184,0.2,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2876712328767123,0.07083237119843523,0.8,0.19387755102040813,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.4520547945205479,0.26332092745276486,0.6,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.6301369863013697,0.11635470857499898,0.33333333333333337,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1917808219178082,0.12344983089064263,0.5333333333333333,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0821917808219178,0.13457980739191264,0.8,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0136986301369863,0.021044946414745795,0.6,0.19387755102040813,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.35616438356164376,0.06564703005935807,0.8,0.47959183673469385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2328767123287671,0.06954944920606893,0.6,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0136986301369863,0.1982341994811263,0.4,0.346938775510204,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.3972602739726027,0.3338979367300091,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.2465753424657534,0.22285964602491137,0.8,0.39795918367346933,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0.3972602739726027,0.06412572499694381,0.8666666666666667,0.37755102040816324,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5753424657534245,0.09107863245541353,0.6666666666666666,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1917808219178082,0.15152198421646,0.2,0.2959183673469387,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.136986301369863,0.018595237771831405,0.5333333333333333,0.36734693877551017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.32876712328767127,0.06895994349438339,0.8666666666666667,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3424657534246575,0.1395940017114682,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0.5205479452054793,0.22888781733472788,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2328767123287671,0.12591719753874575,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3698630136986301,0.0286752421184173,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1232876712328767,0.0716833512177232,0.8,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2602739726027397,0.1026276470028932,0.6666666666666666,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
